1683505512.727791,0
1683505512.76269,0
1683505512.796232,0
1683505512.8324502,0
1683505512.865862,0
1683505512.901686,0
1683505512.936853,0
1683505512.973071,0
1683505513.010249,0
1683505513.045114,0
1683505513.0796869,0
1683505513.1140459,0
1683505513.1502888,0
1683505513.185054,0
1683505513.218715,0
1683505513.2530482,0
1683505513.289103,0
1683505513.3247979,0
1683505513.358331,0
1683505513.395075,0
1683505513.4285288,0
1683505513.4647481,0
1683505513.500978,0
1683505513.537405,0
1683505513.574313,0
1683505513.612663,0
1683505513.6501682,0
1683505513.685418,0
1683505513.7196999,0
1683505513.753354,0
1683505513.787454,0
1683505513.8240771,0
1683505513.859259,0
1683505513.893261,0
1683505513.9267142,0
1683505513.963527,0
1683505514.0012212,0
1683505514.034683,0
1683505514.0685692,0
1683505514.106747,1
1683505514.140418,1
1683505514.178386,1
1683505514.213147,1
1683505514.248548,1
1683505514.282329,1
1683505514.3197088,1
1683505514.3552902,1
1683505514.391896,1
1683505514.4292989,1
1683505514.4657128,1
1683505514.5027578,1
1683505514.536219,1
1683505514.57339,1
1683505514.6117098,1
1683505514.650104,1
1683505514.6855738,1
1683505514.72177,1
1683505514.7584388,1
1683505514.794224,1
1683505514.8290932,1
1683505514.863638,1
1683505514.90021,1
1683505514.935607,1
1683505514.973699,1
1683505515.011696,1
1683505515.048228,1
1683505515.082557,1
1683505515.1159732,1
1683505515.150291,1
1683505515.1841521,1
1683505515.221024,1
1683505515.255421,1
1683505515.2921011,1
1683505515.329277,1
1683505515.366539,1
1683505515.4037812,1
1683505515.4373162,1
1683505515.4728699,1
1683505515.507797,1
1683505515.544873,1
1683505515.579068,1
1683505515.612565,1
1683505515.650086,1
1683505515.685399,1
1683505515.721683,1
1683505515.757459,1
1683505515.7949069,1
1683505515.8295949,1
1683505515.8630269,1
1683505515.900336,1
1683505515.933978,1
1683505515.9676712,1
1683505516.005156,1
1683505516.0386639,1
1683505516.074513,1
1683505516.108416,1
1683505516.145592,1
1683505516.182904,1
1683505516.218167,1
1683505516.2551758,1
1683505516.2886012,1
1683505516.326825,1
1683505516.365088,1
1683505516.4019032,1
1683505516.4383008,1
1683505516.4738078,1
1683505516.509202,1
1683505516.5447109,1
1683505516.578596,1
1683505516.615173,1
1683505516.652044,1
1683505516.685506,1
1683505516.722008,1
1683505516.75581,1
1683505516.790608,1
1683505516.829025,1
1683505516.8653262,1
1683505516.9002051,1
1683505516.934769,1
1683505516.971352,1
1683505517.004864,1
1683505517.04212,1
1683505517.07986,1
1683505517.114402,1
1683505517.149156,1
1683505517.1833658,1
1683505517.217949,1
1683505517.2514591,1
1683505517.2849689,1
1683505517.3203259,1
1683505517.3569632,1
1683505517.394819,1
1683505517.429367,1
1683505517.465232,1
1683505517.501496,1
1683505517.534988,1
1683505517.570016,1
1683505517.603766,1
1683505517.640238,1
1683505517.678142,2
1683505517.712498,2
1683505517.749989,2
1683505517.7851,2
1683505517.81934,2
1683505517.853048,2
1683505517.888468,2
1683505517.926199,2
1683505517.9627671,2
1683505518.000281,2
1683505518.034205,2
1683505518.0684102,2
1683505518.1053052,2
1683505518.140835,2
1683505518.178976,2
1683505518.215935,2
1683505518.249474,2
1683505518.2831922,2
1683505518.317121,2
1683505518.351535,2
1683505518.389259,2
1683505518.42452,2
1683505518.462467,2
1683505518.499976,2
1683505518.5370188,2
1683505518.574155,2
1683505518.612462,2
1683505518.649965,2
1683505518.68527,2
1683505518.720395,2
1683505518.7570298,2
1683505518.790654,2
1683505518.828956,2
1683505518.862834,2
1683505518.899956,2
1683505518.93611,2
1683505518.972655,2
1683505519.011441,2
1683505519.048276,2
1683505519.084682,2
1683505519.122839,2
1683505519.156918,2
1683505519.194823,2
1683505519.231668,2
1683505519.269634,2
1683505519.304969,2
1683505519.342458,2
1683505519.3789382,2
1683505519.416286,2
1683505519.451446,2
1683505519.488019,2
1683505519.525274,2
1683505519.562426,2
1683505519.59993,2
1683505519.633505,2
1683505519.670282,2
1683505519.70451,2
1683505519.7413208,2
1683505519.7797,2
1683505519.81374,2
1683505519.84993,2
1683505519.887564,3
1683505519.9231071,3
1683505519.959296,3
1683505519.993061,3
1683505520.02893,3
1683505520.064897,3
1683505520.1020842,3
1683505520.136369,3
1683505520.170065,3
1683505520.20683,3
1683505520.243204,3
1683505520.276837,3
1683505520.312442,3
1683505520.346275,3
1683505520.381637,3
1683505520.41792,3
1683505520.4552681,3
1683505520.493408,3
1683505520.528903,3
1683505520.564246,3
1683505520.600416,3
1683505520.636894,3
1683505520.674041,3
1683505520.7123919,3
1683505520.750304,3
1683505520.7848,3
1683505520.823013,3
1683505520.8570108,3
1683505520.894759,3
1683505520.9331,3
1683505520.96872,3
1683505521.004444,3
1683505521.040687,3
1683505521.0789828,3
1683505521.113688,3
1683505521.150798,3
1683505521.184505,3
1683505521.2189481,3
1683505521.2524202,3
1683505521.285832,3
1683505521.320616,3
1683505521.354176,3
1683505521.391605,3
1683505521.4288661,3
1683505521.46318,3
1683505521.499876,3
1683505521.536999,3
1683505521.57038,3
1683505521.605333,3
1683505521.643667,3
1683505521.6788568,3
1683505521.716813,3
1683505521.7535622,3
1683505521.7874072,3
1683505521.821216,3
1683505521.857111,3
1683505521.892428,3
1683505521.928864,3
1683505521.9625401,3
1683505521.9999402,3
1683505522.033694,3
1683505522.068182,3
1683505522.1036649,4
1683505522.1374762,4
1683505522.172831,4
1683505522.20642,4
1683505522.2438872,4
1683505522.278833,4
1683505522.31489,4
1683505522.351792,4
1683505522.3879628,4
1683505522.425786,4
1683505522.4623518,4
1683505522.50085,4
1683505522.5374022,4
1683505522.575649,4
1683505522.612349,4
1683505522.649834,4
1683505522.6835809,4
1683505522.721369,4
1683505522.75851,4
1683505522.7966971,4
1683505522.831727,4
1683505522.86579,4
1683505522.899864,4
1683505522.9355578,4
1683505522.96926,4
1683505523.005327,4
1683505523.041165,4
1683505523.07882,4
1683505523.116726,4
1683505523.1523368,4
1683505523.190896,4
1683505523.229089,4
1683505523.263382,4
1683505523.300868,4
1683505523.335333,4
1683505523.369111,4
1683505523.405308,4
1683505523.439133,4
1683505523.473581,4
1683505523.508333,4
1683505523.544886,4
1683505523.579094,4
1683505523.612989,4
1683505523.6497998,4
1683505523.684007,4
1683505523.7196171,4
1683505523.7534132,4
1683505523.787334,4
1683505523.823152,4
1683505523.857697,4
1683505523.894303,4
1683505523.928784,4
1683505523.9624,4
1683505524.000164,4
1683505524.035498,4
1683505524.0691378,4
1683505524.1054971,4
1683505524.1396449,4
1683505524.1736739,4
1683505524.207841,4
1683505524.244586,4
1683505524.278812,4
1683505524.3131058,4
1683505524.351279,4
1683505524.385461,4
1683505524.4217758,4
1683505524.4580271,4
1683505524.493686,4
1683505524.5275671,4
1683505524.561375,4
1683505524.5997849,4
1683505524.633728,4
1683505524.671436,4
1683505524.706233,4
1683505524.741216,4
1683505524.775558,4
1683505524.8130088,4
1683505524.849747,4
1683505524.883738,4
1683505524.920558,4
1683505524.9552681,4
1683505524.989173,4
1683505525.025137,4
1683505525.058954,4
1683505525.093478,4
1683505525.128743,4
1683505525.165364,4
1683505525.19975,4
1683505525.233527,4
1683505525.268641,4
1683505525.303065,4
1683505525.3366458,4
1683505525.372499,4
1683505525.408318,4
1683505525.445972,4
1683505525.4795961,4
1683505525.5132852,4
1683505525.551678,4
1683505525.586623,4
1683505525.621609,4
1683505525.658296,4
1683505525.695446,4
1683505525.7334,4
1683505525.767776,4
1683505525.803068,4
1683505525.838176,4
1683505525.875007,4
1683505525.909374,4
1683505525.9470668,4
1683505525.981183,4
1683505526.018522,4
1683505526.0531461,4
1683505526.087998,4
1683505526.1221519,4
1683505526.157952,4
1683505526.1956632,4
1683505526.2307441,4
1683505526.2658,4
1683505526.2996988,4
1683505526.3366232,4
1683505526.370924,4
1683505526.406152,4
1683505526.439766,4
1683505526.474617,4
1683505526.512195,4
1683505526.549838,4
1683505526.5856261,4
1683505526.620353,4
1683505526.659498,4
1683505526.6962008,4
1683505526.73267,4
1683505526.7694879,4
1683505526.8058722,4
1683505526.8418791,4
1683505526.879264,4
1683505526.9135108,4
1683505526.95076,4
1683505526.984904,4
1683505527.019588,4
1683505527.055177,4
1683505527.092205,4
1683505527.1286762,4
1683505527.16555,4
1683505527.2021918,4
1683505527.2373881,4
1683505527.27267,5
1683505527.30607,5
1683505527.343411,5
1683505527.381879,5
1683505527.420619,5
1683505527.459039,5
1683505527.495779,5
1683505527.532002,5
1683505527.566253,5
1683505527.6035478,5
1683505527.639636,5
1683505527.673955,5
1683505527.712194,5
1683505527.74664,5
1683505527.7800949,5
1683505527.8139992,5
1683505527.849644,5
1683505527.884481,5
1683505527.9192781,5
1683505527.956537,5
1683505527.992535,5
1683505528.028647,5
1683505528.062908,5
1683505528.1001222,5
1683505528.1353989,5
1683505528.16925,5
1683505528.2064252,5
1683505528.244589,5
1683505528.280797,5
1683505528.318335,5
1683505528.35419,5
1683505528.3879418,5
1683505528.42156,5
1683505528.45936,5
1683505528.4945989,5
1683505528.5286348,5
1683505528.5627468,5
1683505528.599961,5
1683505528.636189,5
1683505528.6703181,5
1683505528.704223,5
1683505528.7394502,5
1683505528.7731042,5
1683505528.807586,5
1683505528.8451111,5
1683505528.879562,5
1683505528.914977,5
1683505528.9528801,5
1683505528.9863858,5
1683505529.021415,5
1683505529.057485,5
1683505529.09457,5
1683505529.1318731,5
1683505529.165249,5
1683505529.202584,5
1683505529.23701,5
1683505529.273588,5
1683505529.311224,5
1683505529.3495958,5
1683505529.3859699,5
1683505529.419907,5
1683505529.4571571,5
1683505529.4909399,5
1683505529.52859,5
1683505529.566386,5
1683505529.6034172,5
1683505529.638164,5
1683505529.671865,5
1683505529.7096572,5
1683505529.748075,5
1683505529.7830029,5
1683505529.819801,5
1683505529.856576,5
1683505529.8945642,5
1683505529.928994,5
1683505529.96452,5
1683505529.999588,5
1683505530.0354939,5
1683505530.0732548,5
1683505530.1111958,5
1683505530.1495628,5
1683505530.183844,5
1683505530.220947,5
1683505530.256804,5
1683505530.2946188,6
1683505530.3291242,6
1683505530.366653,6
1683505530.403836,6
1683505530.4382248,6
1683505530.4734101,6
1683505530.511276,6
1683505530.5495481,6
1683505530.584613,6
1683505530.61802,6
1683505530.652249,6
1683505530.687306,6
1683505530.7209868,6
1683505530.7575119,6
1683505530.793477,6
1683505530.828553,6
1683505530.8648891,6
1683505530.8995368,6
1683505530.9343328,6
1683505530.9704819,6
1683505531.0068731,6
1683505531.04418,6
1683505531.079784,6
1683505531.11341,6
1683505531.1495922,6
1683505531.184098,6
1683505531.218487,6
1683505531.252181,6
1683505531.2871501,6
1683505531.3237991,6
1683505531.3579462,6
1683505531.391598,6
1683505531.428534,6
1683505531.462687,6
1683505531.496608,6
1683505531.533958,6
1683505531.5675259,6
1683505531.601336,6
1683505531.636296,6
1683505531.6698198,6
1683505531.704109,6
1683505531.7382998,6
1683505531.771886,6
1683505531.805311,6
1683505531.8417332,6
1683505531.876905,6
1683505531.91033,6
1683505531.9438589,6
1683505531.981177,6
1683505532.017909,6
1683505532.051788,6
1683505532.087585,6
1683505532.121255,6
1683505532.1571698,6
1683505532.1942499,6
1683505532.2302542,6
1683505532.264278,6
1683505532.300537,6
1683505532.333968,6
1683505532.36734,6
1683505532.402109,6
1683505532.435668,6
1683505532.469135,6
1683505532.505468,7
1683505532.540969,7
1683505532.578478,7
1683505532.613182,7
1683505532.6503181,7
1683505532.687469,7
1683505532.720937,7
1683505532.75531,7
1683505532.7905338,7
1683505532.828469,7
1683505532.864198,7
1683505532.9008799,7
1683505532.935679,7
1683505532.971779,7
1683505533.007095,7
1683505533.040523,7
1683505533.0784588,7
1683505533.113229,7
1683505533.149507,7
1683505533.184708,7
1683505533.222103,7
1683505533.255548,7
1683505533.288973,7
1683505533.3243809,7
1683505533.361948,7
1683505533.399457,7
1683505533.435864,7
1683505533.4693818,7
1683505533.504446,7
1683505533.541711,7
1683505533.578474,7
1683505533.611893,7
1683505533.650773,7
1683505533.6866581,7
1683505533.7233658,7
1683505533.758652,7
1683505533.794524,7
1683505533.831481,7
1683505533.8685598,7
1683505533.902943,7
1683505533.9386072,7
1683505533.975049,7
1683505534.011945,7
1683505534.0494359,7
1683505534.083265,7
1683505534.119999,7
1683505534.154644,7
1683505534.188788,7
1683505534.225019,7
1683505534.262122,7
1683505534.299742,7
1683505534.336912,7
1683505534.370362,7
1683505534.40804,7
1683505534.4453042,7
1683505534.47876,7
1683505534.512628,7
1683505534.54942,7
1683505534.586698,7
1683505534.620793,7
1683505534.658005,7
1683505534.691916,8
1683505534.7285829,8
1683505534.7642398,8
1683505534.800055,8
1683505534.8346,8
1683505534.871042,8
1683505534.9046211,8
1683505534.9415529,8
1683505534.978391,8
1683505535.016118,8
1683505535.049828,8
1683505535.088264,8
1683505535.123601,8
1683505535.16115,8
1683505535.199392,8
1683505535.233477,8
1683505535.267606,8
1683505535.3050728,8
1683505535.341913,8
1683505535.3757172,8
1683505535.409353,8
1683505535.444997,8
1683505535.480992,8
1683505535.5158541,8
1683505535.551611,8
1683505535.585377,8
1683505535.623577,8
1683505535.661953,8
1683505535.699371,8
1683505535.7355452,8
1683505535.769233,8
1683505535.802825,8
1683505535.837811,8
1683505535.871455,8
1683505535.905302,8
1683505535.9396741,8
1683505535.977789,8
1683505536.01366,8
1683505536.050642,8
1683505536.0888371,8
1683505536.1248481,8
1683505536.161858,8
1683505536.201808,8
1683505536.2363362,8
1683505536.271911,8
1683505536.305953,8
1683505536.341562,8
1683505536.378349,8
1683505536.4120052,8
1683505536.449345,8
1683505536.484292,8
1683505536.518612,8
1683505536.5529768,8
1683505536.5888598,8
1683505536.622846,8
1683505536.661105,8
1683505536.6993449,8
1683505536.7351449,8
1683505536.773111,8
1683505536.81131,8
1683505536.849352,8
1683505536.885612,9
1683505536.9210072,9
1683505536.959371,9
1683505536.997101,9
1683505537.0321631,9
1683505537.066462,9
1683505537.102389,9
1683505537.136704,9
1683505537.170871,9
1683505537.208971,9
1683505537.242662,9
1683505537.280896,9
1683505537.31838,9
1683505537.355732,9
1683505537.392534,9
1683505537.4262981,9
1683505537.4621599,9
1683505537.4958642,9
1683505537.5330932,9
1683505537.56966,9
1683505537.603491,9
1683505537.6371572,9
1683505537.6705768,9
1683505537.7076879,9
1683505537.741437,9
1683505537.774867,9
1683505537.8118021,9
1683505537.849325,9
1683505537.8839538,9
1683505537.920213,9
