time,jolt
1683345474.297665,647.9999999999973
1683345474.340064,71.99999999999962
1683345474.364287,287.99999999999847
1683345474.414401,71.99999999999962
1683345474.443135,71.99999999999962
1683345474.479179,71.99999999999962
1683345474.519893,71.99999999999962
1683345474.548739,288.0
1683345474.582417,648.0
1683345474.628362,45.00000000000014
1683345474.6512609,287.99999999999847
1683345474.699878,71.99999999999962
1683345474.7246258,287.99999999999847
1683345474.760601,287.99999999999943
1683345474.803387,72.0000000000001
1683345474.842025,72.0000000000001
1683345474.880752,287.99999999999983
1683345474.91842,71.99999999999996
1683345474.94785,647.9999999999997
1683345474.986364,71.99999999999996
1683345475.0223172,71.99999999999996
1683345475.052583,71.99999999999996
1683345475.097682,45.0
1683345475.128546,45.0
1683345475.175594,0.0
1683345475.2072692,45.0
1683345475.235337,44.99999999999976
1683345475.279862,44.99999999999976
1683345475.309547,44.99999999999976
1683345475.3468,44.99999999999976
1683345475.3810072,179.99999999999903
1683345475.432176,44.99999999999976
1683345475.464174,0.0
1683345475.4919,45.00000000000024
1683345475.5204248,180.00000000000097
1683345475.564221,45.00000000000024
1683345475.608834,0.0
1683345475.636235,72.0000000000001
1683345475.668736,107.99999999999972
1683345475.709256,432.0000000000004
1683345475.742651,81.00000000000024
1683345475.7901068,0.0
1683345475.825204,0.0
1683345475.861235,0.0
1683345475.8904781,81.0000000000001
1683345475.920285,81.0000000000001
1683345475.964187,0.0
1683345475.987851,81.0000000000001
1683345476.027018,81.0000000000001
1683345476.062243,81.0000000000002
1683345476.105819,80.99999999999962
1683345476.142813,80.99999999999962
1683345476.1759639,80.99999999999962
1683345476.216989,0.0
1683345476.249352,80.99999999999962
1683345476.279562,80.99999999999923
1683345476.315706,323.9999999999979
1683345476.3658261,0.0
1683345476.4028878,0.0
1683345476.428061,81.0
1683345476.468307,80.99999999999976
1683345476.507518,80.99999999999976
1683345476.545755,0.0
1683345476.5642219,71.99999999999962
1683345476.606912,287.99999999999847
1683345476.65255,71.99999999999962
1683345476.673609,287.99999999999943
1683345476.708527,288.0000000000004
1683345476.752574,288.0000000000004
1683345476.795155,0.0
1683345476.819347,71.99999999999972
1683345476.8499782,71.99999999999972
1683345476.895402,72.0000000000001
1683345476.935874,0.0
1683345476.971041,0.0
1683345476.9941812,72.0000000000001
1683345477.037379,0.0
1683345477.0642319,72.0000000000001
1683345477.0995011,72.0000000000002
1683345477.133164,72.0000000000002
1683345477.172547,0.0
1683345477.206395,0.0
1683345477.243416,0.0
1683345477.283092,287.99999999999693
1683345477.323669,71.99999999999962
1683345477.3501,71.99999999999962
1683345477.3961442,0.0
1683345477.437257,0.0
1683345477.46577,0.0
1683345477.511626,0.0
1683345477.541077,287.99999999999693
1683345477.5749838,71.99999999999923
1683345477.619309,0.0
1683345477.654866,0.0
1683345477.685317,0.0
1683345477.723043,0.0
1683345477.7526278,72.0000000000001
1683345477.797924,0.0
1683345477.820682,71.99999999999962
1683345477.855953,71.99999999999962
1683345477.8928661,71.99999999999962
1683345477.930511,107.99999999999972
1683345477.95948,431.99999999999847
1683345478.0082922,431.99999999999847
1683345478.0437062,107.99999999999923
1683345478.072129,107.99999999999923
1683345478.117105,0.0
1683345478.148623,0.0
1683345478.1791842,108.0000000000001
1683345478.2152908,81.0000000000001
1683345478.257329,108.0000000000001
1683345478.298789,108.0000000000001
1683345478.3275719,0.0
1683345481.165822,288.0000000000004
1683345481.191391,288.0000000000004
1683345481.2288861,288.0000000000004
1683345481.257656,288.0000000000004
1683345481.297858,0.0
1683345481.332908,287.99999999999847
1683345481.3771892,287.99999999999847
1683345481.414607,287.99999999999693
1683345481.451573,287.99999999999693
1683345481.486096,359.99999999999613
1683345481.5155368,287.99999999999693
1683345481.564351,71.99999999999972
1683345481.600451,71.99999999999972
1683345481.629428,72.0000000000002
1683345481.6645272,288.0000000000008
1683345481.697977,288.0000000000008
1683345481.736118,71.99999999999972
1683345481.778955,71.99999999999972
1683345481.810234,71.99999999999923
1683345481.852397,287.99999999999693
1683345481.877981,287.99999999999693
1683345481.9229922,0.0
1683345481.947851,287.99999999999693
1683345481.97982,71.99999999999923
1683345482.031394,0.0
1683345482.064885,287.99999999999693
1683345482.083224,287.99999999999693
1683345482.131479,71.99999999999962
1683345482.1706681,287.99999999999847
1683345482.20295,287.99999999999847
1683345482.229876,287.99999999999847
1683345482.2757618,287.99999999999943
1683345482.3047738,287.99999999999983
1683345482.344854,287.99999999999886
1683345482.37889,647.9999999999975
1683345482.424147,287.99999999999886
1683345482.4496498,287.99999999999886
1683345482.488202,287.9999999999979
1683345482.520567,431.99999999999886
1683345482.567349,80.99999999999976
1683345482.594538,323.99999999999903
1683345482.636632,107.99999999999972
1683345482.669464,108.0000000000002
1683345482.714463,108.0000000000002
1683345482.749851,108.0000000000002
1683345482.78404,108.0000000000002
1683345482.806205,431.9999999999973
1683345482.8478699,107.99999999999933
1683345482.876221,431.9999999999973
1683345482.914518,0.0
1683345482.9618912,107.99999999999933
1683345482.997972,80.99999999999937
1683345483.026308,80.99999999999937
1683345483.0651252,80.99999999999937
1683345483.101484,80.99999999999937
1683345483.119076,323.9999999999975
1683345483.16671,80.99999999999908
1683345483.203022,323.99999999999767
1683345483.235724,323.99999999999903
1683345483.2740648,0.0
1683345483.303639,323.99999999999903
1683345483.3400562,0.0
1683345483.3855271,0.0
1683345483.4155579,729.0000000000009
1683345483.465268,81.0000000000001
1683345483.502898,81.0000000000001
1683345483.5312572,80.99999999999962
1683345483.5602381,323.99999999999847
1683345483.598767,323.99999999999847
1683345483.639786,323.99999999999847
1683345483.676781,80.99999999999972
1683345483.7189178,80.99999999999972
1683345483.750664,80.99999999999972
1683345483.785462,81.0000000000002
1683345483.82319,324.0000000000008
1683345483.858069,431.99999999999926
1683345483.887209,431.99999999999926
1683345483.927457,431.99999999999926
1683345483.969664,324.00000000000136
1683345484.003362,405.0000000000022
1683345484.025462,0.0
1683345484.064416,0.0
1683345484.108761,0.0
1683345484.145581,287.99999999999847
1683345484.180671,287.99999999999847
1683345484.2211862,71.99999999999962
1683345484.26001,287.99999999999847
1683345484.299197,287.99999999999847
1683345484.3257978,287.99999999999847
1683345484.359654,0.0
1683345484.408185,0.0
1683345484.4479308,71.99999999999962
1683345484.472922,287.99999999999693
1683345484.5145972,287.99999999999693
1683345484.5529091,71.99999999999923
1683345484.580692,287.9999999999979
1683345484.609647,71.99999999999962
1683345484.659033,0.0
1683345484.697953,71.99999999999962
1683345484.7354538,0.0
1683345484.764456,0.0
1683345484.7979689,71.99999999999962
1683345484.840402,71.99999999999962
1683345484.875295,71.99999999999962
1683345484.9157581,72.0
1683345484.936787,72.0
1683345484.978845,72.0
1683345485.021296,72.0000000000001
1683345485.041523,288.0000000000004
1683345485.079336,288.0000000000008
1683345485.1202738,72.0000000000002
1683345485.148124,72.0000000000002
1683345485.18888,72.0000000000001
1683345485.2272341,0.0
1683345485.2562938,72.0
1683345485.2957819,0.0
1683345485.338225,0.0
1683345485.376579,0.0
1683345485.414546,0.0
1683345485.4364128,323.99999999999847
1683345485.487523,0.0
1683345485.5194502,0.0
1683345485.556653,108.0
1683345485.602963,107.99999999999962
1683345485.6363149,323.9999999999986
1683345485.672828,323.9999999999986
1683345485.703264,323.9999999999986
1683345485.744339,0.0
1683345487.535925,647.9999999999967
1683345487.569742,71.99999999999972
1683345487.600577,71.99999999999972
1683345487.648034,71.99999999999972
1683345487.682303,72.0000000000002
1683345487.723041,0.0
1683345487.7480361,165.08831175456828
1683345487.782516,72.0
1683345487.828015,0.0
1683345487.857048,72.0
1683345487.8941288,45.0
1683345487.933943,0.0
1683345487.964427,45.0
1683345488.001087,45.0
1683345488.035166,44.999999999999616
1683345488.088546,0.0
1683345488.123633,0.0
1683345488.1493602,179.99999999999847
1683345488.180377,0.0
1683345488.2263622,0.0
1683345488.25934,404.99999999999784
1683345488.305459,44.99999999999976
1683345488.338051,179.99999999999903
1683345488.3747451,180.0
1683345488.409045,180.00000000000057
1683345488.441222,0.0
1683345488.4864929,72.0
1683345488.513761,288.0000000000004
1683345488.552433,72.0000000000001
1683345488.5855622,288.0000000000004
1683345488.624796,0.0
1683345488.6700501,44.99999999999976
1683345488.7046988,179.99999999999903
1683345488.748089,44.99999999999976
1683345488.770989,404.99999999999784
1683345488.814563,44.99999999999976
1683345488.844175,179.99999999999903
1683345488.893534,71.99999999999962
1683345488.9118772,431.99999999999847
1683345488.958776,107.99999999999942
1683345488.982409,431.99999999999767
1683345489.0198898,179.99999999999977
1683345489.091198,1151.9999999999989
1683345489.1276648,0.0
1683345489.158396,71.99999999999996
1683345489.189873,71.99999999999947
1683345489.2331688,71.99999999999947
1683345489.2684329,71.99999999999996
1683345489.3016472,0.0
1683345489.336429,0.0
1683345489.370935,0.0
1683345489.4031098,0.0
1683345489.441664,0.0
1683345489.481709,45.000000000000085
1683345489.517607,180.00000000000034
1683345489.553278,0.0
1683345489.586494,0.0
1683345489.639715,0.0
1683345489.681115,45.0
1683345489.70836,288.0
1683345489.743806,360.0
1683345489.787785,72.0
1683345489.8181472,45.00000000000003
1683345489.864806,71.99999999999986
1683345489.88673,287.99999999999943
1683345489.9381142,71.99999999999986
1683345489.9578502,287.99999999999943
1683345490.011173,0.0
1683345493.0802839,648.0000000000018
1683345493.1114979,72.0000000000002
1683345493.151079,648.0000000000003
1683345493.180085,287.99999999999847
1683345493.212811,71.99999999999962
1683345493.2590919,0.0
1683345493.289609,143.99999999999847
1683345493.335925,35.999999999999616
1683345493.3573718,143.99999999999943
1683345493.3982358,36.0000000000001
1683345493.433828,36.0000000000001
1683345493.480116,36.0000000000001
1683345493.505378,36.0000000000001
1683345493.544149,36.0000000000001
1683345493.589064,36.0000000000001
1683345493.623082,36.0000000000001
1683345493.653398,36.0000000000001
1683345493.6992042,0.0
1683345493.729672,0.0
1683345493.75245,36.0000000000001
1683345493.798284,0.0
1683345493.8379462,35.999999999999616
1683345493.8732538,143.99999999999847
1683345493.902838,35.999999999999616
1683345493.9363258,143.99999999999847
1683345493.973981,0.0
1683345494.0009658,35.999999999999616
1683345494.05291,0.0
1683345494.088306,35.999999999999616
1683345494.120176,35.999999999999616
1683345494.153911,35.999999999999616
1683345494.1814752,143.99999999999943
1683345494.2165592,144.0000000000004
1683345494.26475,36.0000000000001
1683345494.291883,35.999999999999616
1683345494.3285,35.999999999999616
1683345494.3676958,35.999999999999616
1683345494.409417,35.999999999999616
1683345494.434908,71.99999999999947
1683345494.471385,71.99999999999947
1683345494.521264,71.99999999999947
1683345494.553452,71.99999999999947
1683345494.5888681,71.99999999999947
1683345494.621058,71.99999999999996
1683345494.654998,107.99999999999996
1683345494.700852,81.0000000000001
1683345494.738865,0.0
1683345494.7816582,108.00000000000102
1683345494.810514,0.0
1683345494.838945,108.00000000000068
1683345494.8772328,81.00000000000024
1683345494.909953,80.99999999999976
1683345494.9528599,0.0
1683345494.989069,0.0
1683345495.033647,80.99999999999962
1683345495.068591,0.0
1683345495.108185,80.99999999999962
1683345495.13663,323.99999999999847
1683345495.172941,324.0000000000004
1683345495.207896,80.99999999999986
1683345495.253359,0.0
1683345495.2758532,80.99999999999976
1683345495.320087,0.0
1683345495.357986,0.0
1683345495.384056,80.99999999999976
1683345495.4316878,0.0
1683345495.4555578,80.99999999999976
1683345495.501815,0.0
1683345495.541567,80.99999999999976
1683345495.570102,81.0
1683345495.6017122,107.99999999999996
1683345495.6387289,107.99999999999957
1683345495.671173,287.99999999999886
1683345495.705617,0.0
